Transaction_date	Movie Name	Price	Payment_Type	Name	City	State	Movie Type	Account_Created	Last_Login	Latitude	Longitude	
1/2/2009 4:34	Akira (1988)	1200	Visa	gladys	Saint Albans	England	Action	1/10/2006 4:20	2/28/09 3:43	51.75	-0.3333333	
1/22/09 11:10	Highlander (1986)	1200	Mastercard	Gustavo	Voluntari	Bucuresti	Action	7/28/08 11:12	2/28/09 7:52	44.4666667	26.1333333	
1/7/2009 12:06	Cool Hand Luke (1967)	1200	Visa	Erica	Nadur	 	Drama	3/30/06 2:02	2/28/09 7:59	36.0377778	14.2941667	
1/29/09 13:25	Cyrano de Bergerac (1990)	1200	Diners	Hale	Morrison                    	CO	Comedy	11/3/2005 18:14	2/28/09 8:27	39.65361	-105.19056	
1/27/09 2:57	Young Frankenstein (1974)	1200	Visa	Rosemary	Cobham	England	Comedy	1/27/09 2:50	2/28/09 9:22	51.3833333	0.4	
1/7/2009 13:19	Night on Earth (1991)	1200	Visa	Darian	Izmir	Izmir	Comedy	8/26/08 7:33	2/28/09 9:54	38.4072222	27.1502778	
1/23/09 10:04	Raise the Red Lantern (Da hong deng long gao gao gua) (1991)	1200	Mastercard	Kevin	Hollywood                   	CA	Drama	5/30/06 20:25	2/28/09 9:59	34.09833	-118.32583	
1/19/09 4:55	"Great Dictator, The (1940)"	1200	Visa	Alyssa	Brighton	England	Comedy	2/19/08 9:27	2/28/09 10:06	50.8333333	-0.15	
1/28/09 22:02	Fantasia (1940)	1200	Visa	Hale	Hawera	Taranaki	Animation	1/23/09 22:31	2/28/09 12:43	-39.5916667	174.2833333	
1/4/2009 18:57	High Noon (1952)	1200	Mastercard	KELI	Worongary	Queensland	Drama	12/23/08 15:17	2/28/09 14:00	-28.05	153.35	
1/12/2009 20:31	"Big Sleep, The (1946)"	1200	Visa	Glen	Atlantida	Guatemala	Crime	1/6/2009 16:53	2/28/09 14:39	14.65	-90.4833333	
1/24/09 12:00	Heathers (1989)	1200	Visa	T	El Escorial	Madrid	Comedy	12/30/08 15:19	2/28/09 15:17	40.5833333	-4.1166667	
1/28/09 11:19	Somewhere in Time (1980)	1200	Visa	christal	Morrison                    	CO	Drama	6/20/04 17:16	2/28/09 17:18	39.65361	-105.19056	
1/7/2009 17:48	Ben-Hur (1959)	1200	Mastercard	Alex	Augusta                     	GA	Action	6/10/2005 20:25	2/28/09 19:57	33.51722	-82.07583	
1/23/09 12:42	This Is Spinal Tap (1984)	3600	Mastercard	Anke	Avalon	New South Wales	Comedy	3/3/2008 17:38	2/28/09 22:26	-33.6333333	151.3333333	
1/7/2009 19:48	Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)	3600	Mastercard	TRICIA	Sydney	New South Wales	Documentary	9/21/08 20:49	3/1/2009 0:14	-33.8833333	151.2166667	
1/26/09 11:19	Some Kind of Wonderful (1987)	1200	Mastercard	smith	Lahti	Etela-Suomen Laani	Drama	1/4/2009 5:25	3/1/2009 0:39	60.9666667	25.6666667	
1/5/2009 13:23	Indiana Jones and the Last Crusade (1989)	1200	Visa	Macy	Inner City	Vienna	Action	1/5/2009 11:28	3/1/2009 2:28	48.2166667	16.3666667	
1/26/09 13:41	Being There (1979)	1200	Mastercard	Lesleigh	Baden	Aargau	Comedy	10/23/05 9:23	3/1/2009 3:11	47.4666667	8.3	
1/20/09 10:42	Gandhi (1982)	3600	Diners	esther	Huddersfield	England	Drama	1/20/09 9:15	3/1/2009 3:29	53.65	-1.7833333	
1/22/09 14:25	"Unbearable Lightness of Being, The (1988)"	1200	Visa	Hans-Joerg	Belfast	Northern Ireland	Drama	11/10/2008 12:15	3/1/2009 3:37	54.5833333	-5.9333333	
1/28/09 5:36	"Room with a View, A (1986)"	3600	Visa	Christiane	Black River	Black River	Drama	1/9/2009 8:10	3/1/2009 4:40	-20.3602778	57.3661111	
1/1/2009 4:24	Real Genius (1985)	7500	Amex	Pamela	Skaneateles                 	NY	Comedy	12/28/08 17:28	3/1/2009 7:21	42.94694	-76.42944	
1/8/2009 11:55	Pink Floyd: The Wall (1982)	1200	Diners	julie	Haverhill	England	Drama	11/29/06 13:31	3/1/2009 7:28	52.0833333	0.4333333	
1/12/2009 21:30	"Killing Fields, The (1984)"	1200	Visa	Julia 	Madison                     	WI	Drama	11/17/08 22:24	3/1/2009 10:14	43.07306	-89.40111	
